Name,Brand,Price,Rating,Processor_name,Threads,RAM_GB,RAM_type,Storage,Storage_type,Graphics_name,Display_size,Touch_screen,OS
HP 255 G8,HP,23940,3.01,AMD Ryzen 3,4,8,DDR4,512, SSD,AMD Radeon Graphics,15.6,FALSE,DOS OS
Dell Inspiron 14,Dell,62990,2.84,Intel Core i5,12,8,LPDDR5,1000, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Dell Vostro 5630,Dell,78980,2.84,Intel Core i5,16,16,DDR4,512, SSD,Intel Iris Xe,16,FALSE,Windows 11 OS
Infinix Zerobook 13,Infinix,66990,3.33,Intel Core i7,20,32,LPDDR5X,1000, SSD,Intel Integrated Iris Xe,15.6,FALSE,Windows 11 OS
Asus Vivobook 15,Asus,58990,2.9,Intel Core i5,12,16,DDR4,512, SSD,Integrated Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad 1,Lenovo,26490,2.94,Intel Celeron ,2,8,DDR4,256, SSD,Intel Integrated UHD,14,FALSE,Windows 11 OS
Lenovo S14 Gen,Lenovo,47450,2.78,Intel Core i5,12,8,DDR4,512, SSD,Intel UHD Graphics,14,FALSE,Windows 11 OS
Lenovo ThinkPad E14,Lenovo,42990,2.97,AMD Ryzen 3,8,8,DDR4,512, SSD,AMD Radeon Graphics,14,FALSE,Windows 11 OS
MSI Katana GF66,MSI,69990,3.27,Intel Core i5,12,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Lenovo ThinkPad E14,Lenovo,69345,2.85,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Radeon Graphics,14,FALSE,Windows 11 OS
Lenovo IdeaPad Gaming,Lenovo,51499,3.34,Intel Core i5,8,16,DDR4,512, SSD,NVIDIA GTX 1650,15.6,FALSE,Windows 11 OS
HP Envy x360,HP,88490,2.82,Intel Core i5,12,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,15.6,TRUE,Windows 11 OS
HP Envy x360,HP,95990,2.81,Intel Core i5,12,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,15.6,TRUE,Windows 11 OS
HP Envy x360,HP,78490,2.99,AMD Ryzen 5,12,16,LPDDR5,512, SSD,AMD Radeon AMD,15.6,TRUE,Windows 11 OS
Acer Aspire Lite,Acer,30990,2.87,Intel Core i3,4,8,DDR4,256, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
HP 14 em0025AU,HP,36990,3.02,AMD Ryzen 3,8,8,LPDDR5,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,43990,2.81,Intel Core i3,6,8,LPDDR5,512, SSD,Integrated Intel UHD Graphics,15.6,FALSE,Windows 11 OS
HP 14 em0027AU,HP,48990,3.1,AMD Ryzen 5,8,16,LPDDR5,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
HP Envy x360,HP,86490,2.98,AMD Ryzen 5,12,16,LPDDR5,512, SSD,AMD Radeon AMD,15.6,TRUE,Windows 11 OS
Dell Inspiron 7430,Dell,58490,2.85,Intel Core i3,8,8,LPDDR5,1000, SSD,Intel UHD Graphics,14,TRUE,Windows 11 OS
HP Pavilion Plus,HP,98990,2.8,Intel Core i7,20,16,DDR4,512, SSD,Intel Integrated Iris Xe,14,FALSE,Windows 11 OS
Lenovo ThinkPad E14,Lenovo,50999,3.09,AMD Ryzen 5,12,16,DDR4,512, SSD,AMD Radeon Graphics,14,FALSE,Windows 11 OS
Lenovo Thinkbook 15,Lenovo,53990,2.75,Intel Core i5,12,8,DDR4,512, SSD,Iris Xe Graphics,15.6,FALSE,Windows 11 OS
Acer Aspire Lite,Acer,32149,2.92,Intel Core i3,4,8,DDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
MSI Stealth 15,MSI,171990,3.28,Intel Core i7,16,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,15.6,FALSE,Windows 11 OS
MSI Modern 14,MSI,39990,3.01,Intel Core i5,8,16,DDR4,512, SSD,Intel Integrated Iris Xe,14,FALSE,Windows 11 OS
Infinix Zerobook 13,Infinix,59990,2.89,Intel Core i7,20,16,LPDDR5X,512, SSD,Intel Integrated Iris Xe,15.6,FALSE,Windows 11 OS
Chuwi CoreBook X,Chuwi,24990,3.04,Intel Core i3,4,8,DDR4,512, SSD,Intel UHD Graphics,14,FALSE,Windows 11 OS
‎HP Zbook Power,HP,115558,3.39,AMD Ryzen 5,12,16,DDR5,1512,Hard Disk & SSD,‎NVIDIA Quadro T600,15.6,FALSE,Windows 11 OS
Dell Inspiron 3535,Dell,44890,2.95,AMD Ryzen 5,8,8,LPDDR5,512, SSD,AMD Radeon Graphics,15.6,FALSE,Windows 11 OS
HP Envy 15,HP,117000,2.91,Intel Core i7,12,16,LPDDR5,1000, SSD,Intel Iris X Graphics,15.6,TRUE,Windows 11 OS
Lenovo Ideapad Flex,Lenovo,58400,2.73,Intel Core i3,8,8,LPDDR4,512, SSD,Intel Integrated UHD,14,TRUE,Windows 11 OS
HP 14 hr0000AU,HP,48490,3.1,AMD Ryzen 5,8,16,LPDDR5,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
HP 14 hr0001AU,HP,44347,2.96,AMD Ryzen 5,8,8,LPDDR5,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
HP 15s ey2001AU,HP,56267,3.06,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Radeon Radeon,15.6,FALSE,Windows 11 OS
Asus ROG Zephyrus,Asus,145999,3.24,AMD Ryzen 9,16,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4050,14,FALSE,Windows 11 OS
Asus TUF Gaming,Asus,57590,3.26,Intel Core i5,12,8,DDR4,1000, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
Dell Inspiron 5430,Dell,84899,2.83,Intel Core i7,12,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Lenovo IdeaPad Gaming,Lenovo,64190,3.06,AMD Ryzen 5,12,8,DDR4,512, SSD,NVIDIA GeForce GTX 1650,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad Gaming,Lenovo,54990,3.32,Intel Core i5,8,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650,15.6,FALSE,Windows 11 OS
HP 14 em0026AU,HP,43400,2.96,AMD Ryzen 5,8,8,LPDDR5,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
MSI Cyborg 15,MSI,109990,3.2,Intel Core i7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,15.6,FALSE,Windows 11 OS
MSI GF75 Thin,MSI,83500,3.07,Intel Core i7,12,8,DDR4,512, SSD,NVIDIA GeForce GTX 1650,17.3,FALSE,Windows 10 OS
Dell Vostro 5620,Dell,46899,2.79,Intel Core i3,8,8,DDR4,512, SSD,Intel UHD,16,FALSE,Windows 11 OS
Acer Aspire 3,Acer,31899,2.86,Intel Core i3,8,8,DDR4,256, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Dell Inspiron 16,Dell,53490,2.9,AMD Ryzen 5,12,8,LPDDR5,512, SSD,AMD Radeon Graphics,16,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,32900,3.06,AMD Ryzen 3,8,8,LPDDR5,512, SSD,AMD Radeon 610M Graphics,15.6,FALSE,Windows 11 OS
Razer Blade 14,Razer,199990,3.55,AMD Ryzen 9,16,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,14,FALSE,Windows 11 OS
MSI Thin GF63,MSI,51290,3.34,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
MSI Bravo 17,MSI,107990,3.27,AMD Ryzen 7,16,16,DDR5,1000, SSD,Nvidia GeForce RTX 4060,17.3,FALSE,Windows 11 OS
Acer Nitro 5,Acer,89990,3.22,Intel Core i7,16,16,DDR4,512, SSD,NVIDIA GeForce RTX 4050,15.6,FALSE,Windows 11 OS
MSI Bravo 15,MSI,99990,3.28,AMD Ryzen 7,16,16,DDR5,1000, SSD,Nvidia GeForce RTX 4060,15.6,FALSE,Windows 11 OS
Acer Aspire 5,Acer,53990,2.75,Intel Core i5,12,8,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
MSI Bravo 15,MSI,74990,3.2,AMD Ryzen 5,12,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
MSI Bravo 17,MSI,94990,3.29,AMD Ryzen 7,16,16,DDR5,1000, SSD,Nvidia GeForce RTX 4050,17.3,FALSE,Windows 11 OS
MSI Bravo 15,MSI,77990,3.2,AMD Ryzen 5,12,16,DDR5,512, SSD,Nvidia GeForce RTX 4050,15.6,FALSE,Windows 11 OS
MSI Bravo 15,MSI,92990,3.29,AMD Ryzen 7,16,16,DDR5,1000, SSD,Nvidia GeForce RTX 4050,15.6,FALSE,Windows 11 OS
Asus Vivobook 15,Asus,48990,2.77,Intel Core i5,12,8,DDR4,512, SSD,Integrated Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
HP 255 G9,HP,38900,3.05,Intel Core i3,8,8,DDR4,512, SSD,AMD Radeon Graphics,15.6,FALSE,Windows 11 OS
Lenovo ThinkPad T14,Lenovo,94890,2.81,Intel Core i7,16,16,DDR4,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
MSI Modern 14,MSI,60990,2.72,Intel Core i7,12,8,DDR4,512, SSD,Intel Integrated Iris Xe,14,FALSE,Windows 11 OS
MSI Modern 14,MSI,50990,2.93,Intel Core i7,12,16,DDR4,512, SSD,Intel Integrated Iris Xe,14,FALSE,Windows 11 OS
Dell XPS 13,Dell,202490,3.2,Intel Core i7,16,32,LPDDR5,1000, SSD,Intel Iris Xe Graphics,13.4,TRUE,Windows 11 OS
Dell XPS 9530,Dell,279490,3.58,Intel Core i7,20,32,DDR5,1000, SSD,NVIDIA RTX 4050,15.6,TRUE,Windows 11 OS
Dell XPS 17,Dell,303490,3.58,Intel Core i7,20,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,17,TRUE,Windows 11 OS
Lenovo Legion Slim,Lenovo,157544,3.28,Intel Core i5,16,16,DDR5,1000, SSD,NVIDIA Geforce RTX 4060,16,FALSE,Windows 11 OS
Lenovo Legion Pro,Lenovo,286200,3.58,Intel Core i9,32,32,DDR5,1000, SSD,NVIDIA Geforce RTX 4080,16,FALSE,Windows 11 OS
Lenovo Legion Pro,Lenovo,142190,3.24,AMD Ryzen 7,16,16,DDR5,1000, SSD,NVIDIA Geforce RTX 4060,16,FALSE,Windows 11 OS
Lenovo Thinkpad E14,Lenovo,119500,2.78,Intel Core i7,12,16,DDR4,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
LG Gram 2,LG,205000,2.5,Intel Core i5,16,8,LPDDR5,256, SSD,Intel Iris Xe Graphics,16,TRUE,Windows 11 OS
LG Gram 16,LG,142990,3.29,Intel Core i7,16,16,LPDDR5,1000, SSD,Nvidia RTX 3050,16,FALSE,Windows 11 OS
LG Gram 14,LG,127000,2.61,Intel Core i5,16,8,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,TRUE,Windows 11 OS
MSI Modern 14,MSI,52990,3.08,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
Lenovo Thinkbook 14,Lenovo,80999,2.96,Intel Core i5,12,16,DDR4,1000, SSD,Integrated Intel UHD Graphics,14,FALSE,Windows 11 OS
AXL Vayu Book,AXL,12990,3.36,Intel Celeron ,2,4,DDR4,128, SSD,Intel Integrated UHD Graphics,14.1,FALSE,Windows 11 OS
Dell Inspiron 3525,Dell,42499,2.97,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Radeon,15.6,FALSE,Windows 11 OS
AXL Vayu Book,AXL,16990,3.15,Intel Celeron ,2,4,DDR4,256, SSD,Intel Integrated UHD Graphics,15.6,FALSE,Windows 11 OS
LG UltraPC 16,LG,89799,2.97,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Radeon 7 Graphics,16,TRUE,Windows 11 OS
Lenovo S14 82TW0019IH,Lenovo,45490,2.8,Intel Core i5,12,8,DDR4,512, SSD,Integrated Intel UHD Graphics,14,FALSE,Windows 11 OS
Asus Vivobook 14X,Asus,69990,3.27,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,14,FALSE,Windows 11 OS
Lenovo V15 G2,Lenovo,33990,2.85,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Radeon AMD,15.6,FALSE,DOS OS
Lenovo ThinkBook 15,Lenovo,39999,2.99,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Radeon AMD,15.6,FALSE,Windows 11 OS
Asus VivoBook 15,Asus,35083,2.88,Intel Core i3,4,8,DDR4,512, SSD,Intel Integrated Integrated,15.6,FALSE,Windows 11 OS
Acer Aspire 7,Acer,54499,3.32,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650,15.6,FALSE,Windows 11 OS
Lenovo V15 G4,Lenovo,26990,2.95,AMD Ryzen 3,8,8,LPDDR5,512, SSD,AMD Radeon Graphics,15.6,FALSE,DOS OS
Asus Vivobook Pro,Asus,62990,3.24,AMD Ryzen 7,16,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
Dell Alienware x14,Dell,199990,3.27,Intel Core i7,16,16,LPDDR5,1000, SSD,NVIDIA GEFORCE RTX 4050,14,FALSE,Windows 11 OS
HP Victus 16,HP,56999,3.14,Intel Core i5,12,8,DDR4,512, SSD,NVIDIA GeForce GTX 1650,16.1,FALSE,Windows 11 OS
Asus VivoBook 14,Asus,34990,2.89,Intel Core i3,4,8,DDR4,512, SSD,Intel Integrated Intel UHD,14,FALSE,Windows 11 OS
Lenovo V15 G3,Lenovo,36990,2.86,Intel Core i3,8,8,DDR4,512, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
Lenovo V14 G3,Lenovo,46990,2.79,Intel Core i5,12,8,DDR4,512, SSD,Intel Integrated UHD,14,FALSE,Windows 11 OS
Lenovo V15 G3,Lenovo,45900,2.79,Intel Core i5,12,8,DDR4,512, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
Dell Inspiron 5630,Dell,79990,2.84,Intel Core i5,12,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,16,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,59990,2.89,Intel Core i7,8,16,DDR4,512, SSD,Integrated Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
HP 15s ey1509AU,HP,27490,3.14,AMD Athlon,2,8,DDR4,512, SSD,AMD Radeon AMD,15.6,FALSE,Windows 11 OS
HP Victus 16,HP,55999,3.15,Intel Core i5,12,8,DDR4,512, SSD,NVIDIA GeForce GTX 1650,16.1,FALSE,Windows 11 OS
Dell 2023 ‎G16,Dell,166490,3.62,Intel Core i7,12.81790123,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,16,FALSE,Windows 11 OS
Dell Inspiron 7430,Dell,80490,2.84,Intel Core i5,12,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,TRUE,Windows 11 OS
Dell Inspiron 7430,Dell,99950,2.8,Intel Core i7,12,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,TRUE,Windows 11 OS
HP 14s dr3003TU,HP,26800,3,Intel Pentium Silver,4,8,DDR4,512, SSD,Intel UHD Graphics,14,FALSE,Windows 11 OS
Dell Inspiron 5430,Dell,67890,2.87,Intel Core i5,12,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Dell Inspiron 7430,Dell,73990,2.68,Intel Core i5,12,8,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,TRUE,Windows 11 OS
Dell Inspiron 5430,Dell,88990,2.82,Intel Core i7,12,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Infinix INBook X2,Infinix,34990,3.05,Intel Core i5,8,16,LPDDR4X,512, SSD,Intel Integrated Iris Xe,14,FALSE,Windows 11 OS
Dell Inspiron 3530,Dell,63220,2.71,Intel Core i5,12,8,DDR4,512, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
Dell Inspiron 5430,Dell,58990,2.73,Intel Core i5,12,8,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
MSI Creator Z17,MSI,247999,3.59,Intel Core i9,20,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,17,FALSE,Windows 11 OS
MSI Stealth 16,MSI,292990,3.58,Intel Core i9,20,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,16,FALSE,Windows 11 OS
HP Victus 15,HP,58800,2.88,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Radeon RX 5600M,15.6,FALSE,Windows 11 OS
Asus Vivobook 16,Asus,54999,2.9,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Radeon AMD,16,FALSE,Windows 11 OS
Dell Inspiron 7630,Dell,94490,2.64,Intel Core i5,12,8,LPDDR5,512, SSD,Intel Iris Xe Graphics,16,TRUE,Windows 11 OS
